id|label|level|generators
bigint|text|integer|integer[]

26756|28.128.3.12|28|{{13,20,17,27},{9,3,14,3}}
26757|28.128.3.13|28|{{8,19,13,1},{27,26,22,21},{23,3,25,12}}
26758|28.128.3.14|28|{{22,19,21,19},{25,1,7,16},{2,23,9,27}}
26759|28.128.3.15|28|{{27,16,20,19},{1,5,16,27},{22,21,1,19}}
26760|28.128.3.16|28|{{5,23,3,20},{24,21,23,4}}
26761|28.128.3.17|28|{{13,11,13,8},{4,21,15,1},{0,15,27,8}}
26762|28.128.3.18|28|{{3,23,5,26},{11,24,23,13}}
26763|28.128.3.19|28|{{9,23,18,7},{5,3,21,6}}
26746|28.128.3.2|28|{{13,12,13,27},{0,3,27,4},{24,3,25,27}}
26764|28.128.3.20|28|{{19,0,1,9},{18,25,11,5}}
26747|28.128.3.3|28|{{26,23,3,13},{0,13,9,17},{0,27,11,11}}
26748|28.128.3.4|28|{{3,24,7,25},{8,3,25,4}}
26749|28.128.3.5|28|{{16,7,7,23},{10,23,23,21},{2,21,25,11}}
26750|28.128.3.6|28|{{25,25,8,7},{17,11,23,24}}
26751|28.128.3.7|28|{{13,7,19,26},{15,3,15,20},{7,9,9,18}}
26752|28.128.3.8|28|{{11,4,8,7},{11,13,11,8},{27,13,20,25}}
26753|28.128.3.9|28|{{21,5,5,10},{23,11,23,2},{19,16,19,21}}
26765|28.128.5.1|28|{{23,27,9,12},{22,17,27,5},{25,18,2,11}}
26766|28.128.5.2|28|{{0,19,5,17},{0,11,13,9},{3,22,2,9}}
26767|28.128.5.3|28|{{2,17,25,26},{5,9,12,7},{2,7,15,6}}
26768|28.128.5.4|28|{{2,13,9,26},{2,21,13,19},{26,17,17,11}}
32152|28.1344.37.1|28|{{1,0,10,27},{1,0,22,5},{1,0,14,15},{23,14,20,19}}
32161|28.1344.37.10|28|{{13,14,14,13},{23,14,20,19},{5,0,2,27},{15,0,0,1}}
32162|28.1344.37.11|28|{{13,14,14,13},{1,0,14,15},{19,0,16,13},{9,14,6,5}}
32163|28.1344.37.12|28|{{27,7,10,11},{5,14,22,9},{13,7,14,13}}
32164|28.1344.37.13|28|{{17,21,4,19},{11,21,4,13},{13,14,26,5}}
32165|28.1344.37.14|28|{{5,8,0,15},{17,12,0,25},{5,27,0,9}}
32166|28.1344.37.15|28|{{5,8,0,15},{25,20,0,15},{23,5,0,3}}
32167|28.1344.37.16|28|{{27,21,0,9},{17,0,0,15},{5,14,0,27}}
32168|28.1344.37.17|28|{{5,2,0,25},{23,7,0,9},{13,2,0,19}}
32169|28.1344.37.18|28|{{5,20,0,9},{3,2,0,9},{9,21,0,9}}
32170|28.1344.37.19|28|{{19,6,0,9},{5,2,0,25},{19,7,0,19}}
32153|28.1344.37.2|28|{{1,0,6,25},{1,0,14,15},{15,14,14,15},{9,14,6,5}}
32171|28.1344.37.20|28|{{19,21,0,5},{3,14,0,13},{19,7,0,25}}
32172|28.1344.37.21|28|{{17,26,0,25},{5,27,0,23},{19,18,0,17}}
32173|28.1344.37.22|28|{{15,14,22,19},{25,7,0,11},{11,14,14,11}}
32174|28.1344.37.23|28|{{23,14,26,15},{25,14,12,17},{27,0,11,1}}
32175|28.1344.37.24|28|{{11,7,0,25},{15,0,8,19},{1,21,18,17}}
32176|28.1344.37.25|28|{{11,25,0,9},{19,8,0,15},{27,3,0,15}}
32177|28.1344.37.26|28|{{1,15,0,11},{9,16,0,15},{19,13,0,9}}
32178|28.1344.37.27|28|{{5,0,27,15},{1,14,10,13},{27,0,5,5}}
32179|28.1344.37.28|28|{{23,13,0,13},{17,15,0,27},{3,3,0,19}}
32180|28.1344.37.29|28|{{1,0,0,15},{19,25,0,3},{1,13,0,19}}
32154|28.1344.37.3|28|{{15,26,26,19},{19,18,0,23},{17,4,18,9},{27,2,14,1}}
32181|28.1344.37.30|28|{{1,0,14,1},{15,14,14,15},{9,14,6,5},{19,14,16,13}}
32182|28.1344.37.31|28|{{27,14,14,27},{1,14,0,1},{9,14,6,5},{19,0,2,13}}
32183|28.1344.37.32|28|{{1,14,0,1},{23,14,20,19},{15,0,0,1},{5,14,2,27}}
32184|28.1344.37.33|28|{{27,14,14,27},{5,0,16,27},{1,14,0,1},{23,14,20,19}}
32185|28.1344.37.34|28|{{13,0,14,13},{1,14,0,1},{23,14,20,19},{19,14,16,13}}
32186|28.1344.37.35|28|{{13,14,14,13},{9,0,6,5},{5,0,2,27},{15,0,0,1}}
32187|28.1344.37.36|28|{{13,14,14,13},{1,0,14,15},{19,0,16,13},{23,0,20,19}}
32188|28.1344.37.37|28|{{5,14,0,11},{5,7,0,23},{3,21,0,5}}
32189|28.1344.37.38|28|{{1,24,0,3},{19,7,0,19},{9,9,0,15}}
32190|28.1344.37.39|28|{{3,7,0,17},{15,21,0,11},{1,7,0,13}}
32155|28.1344.37.4|28|{{27,22,8,25},{19,2,2,15},{23,12,12,5},{11,14,0,11}}
32191|28.1344.37.40|28|{{13,6,0,3},{13,11,0,11},{11,25,0,9}}
32192|28.1344.37.41|28|{{17,7,14,17},{1,21,18,17},{11,14,18,27}}
32193|28.1344.37.42|28|{{25,7,10,9},{17,21,0,3},{19,14,22,23}}
32194|28.1344.37.43|28|{{9,19,12,19},{23,3,10,3},{27,22,22,11}}
32195|28.1344.37.44|28|{{11,6,6,27},{9,3,24,3},{27,0,2,15}}
32196|28.1344.37.45|28|{{23,12,5,5},{11,24,10,17},{17,8,0,25}}
32197|28.1344.37.46|28|{{25,24,24,17},{17,4,25,23},{17,8,0,11}}
32198|28.1344.37.47|28|{{3,8,0,25},{11,0,7,25},{15,20,6,27}}
32199|28.1344.37.48|28|{{13,0,16,15},{5,16,23,15},{3,4,11,23}}
32200|28.1344.37.49|28|{{15,13,20,17},{3,1,22,15},{27,14,16,15}}
32156|28.1344.37.5|28|{{1,0,8,5},{1,0,10,13},{15,14,14,15},{5,14,2,27}}
32201|28.1344.37.50|28|{{1,12,26,5},{17,1,8,15},{13,2,14,1}}
32202|28.1344.37.51|28|{{11,24,3,5},{9,0,24,5},{15,0,0,1}}
32203|28.1344.37.52|28|{{9,0,10,5},{25,24,3,3},{13,16,7,1}}
32204|28.1344.37.53|28|{{23,24,0,5},{3,0,21,17},{15,20,13,3}}
32205|28.1344.37.54|28|{{19,4,11,11},{25,20,0,3},{25,24,17,19}}
32206|28.1344.37.55|28|{{3,0,14,17},{15,14,0,15},{17,8,0,25},{9,24,10,17}}
32207|28.1344.37.56|28|{{11,24,10,3},{19,0,4,23},{13,2,14,1},{11,14,6,17}}
32208|28.1344.37.57|28|{{23,0,10,19},{11,24,10,19},{27,2,0,15},{19,4,18,25}}
32209|28.1344.37.58|28|{{19,18,0,23},{27,16,2,23},{27,8,22,25},{23,10,24,3}}
32210|28.1344.37.59|28|{{25,14,20,17},{25,10,10,19},{19,14,18,23},{13,22,8,15}}
32157|28.1344.37.6|28|{{13,0,14,13},{1,14,0,1},{9,14,6,5},{5,14,2,27}}
32211|28.1344.37.60|28|{{23,14,10,5},{27,8,22,25},{3,14,0,17},{5,2,2,15}}
32212|28.1344.37.61|28|{{19,16,2,9},{25,10,24,3},{15,14,26,27},{3,0,14,3}}
32213|28.1344.37.62|28|{{25,10,10,3},{1,20,6,27},{17,18,4,25},{23,12,26,27}}
32214|28.1344.37.63|28|{{13,8,22,1},{23,12,12,5},{1,26,12,5},{1,12,14,27}}
32215|28.1344.37.64|28|{{17,22,14,25},{1,26,0,27},{5,18,18,11},{27,2,14,1}}
32216|28.1344.37.65|28|{{1,26,0,13},{25,14,6,3},{23,12,26,19},{11,24,24,5}}
32217|28.1344.37.66|28|{{3,8,22,15},{17,14,0,3},{23,26,26,27},{27,8,22,15}}
32218|28.1344.37.67|28|{{17,22,14,25},{11,24,10,19},{25,14,14,11},{11,6,14,17}}
32219|28.1344.37.68|28|{{9,10,14,5},{3,14,8,11},{19,0,4,23},{19,16,16,9}}
32220|28.1344.37.69|28|{{13,21,2,1},{11,17,10,19},{5,14,18,9}}
32158|28.1344.37.7|28|{{1,14,0,1},{15,0,0,1},{19,0,2,13},{9,0,20,5}}
32221|28.1344.37.70|28|{{25,17,10,17},{25,14,6,17},{19,9,2,15}}
32222|28.1344.37.71|28|{{27,15,8,25},{5,18,0,9},{25,0,6,17}}
32223|28.1344.37.72|28|{{27,8,8,15},{19,21,4,9},{27,14,2,15}}
32224|28.1344.37.73|28|{{11,20,21,17},{17,0,15,25},{25,20,27,13}}
32225|28.1344.37.74|28|{{5,0,11,9},{13,0,21,27},{9,12,26,5}}
32226|28.1344.37.75|28|{{23,24,0,5},{17,0,15,25},{1,12,7,27}}
32227|28.1344.37.76|28|{{23,12,12,13},{5,0,11,9},{25,0,20,3}}
32228|28.1344.37.77|28|{{13,0,9,1},{1,0,26,13},{15,20,20,17}}
32229|28.1344.37.78|28|{{9,12,5,5},{17,8,15,1},{17,8,22,15}}
32230|28.1344.37.79|28|{{3,8,0,25},{11,20,13,13},{11,0,20,3}}
32159|28.1344.37.8|28|{{13,0,14,13},{1,14,0,1},{19,14,16,13},{9,0,20,5}}
32231|28.1344.37.80|28|{{19,0,21,19},{11,20,7,17},{19,4,4,25}}
32160|28.1344.37.9|28|{{27,14,14,27},{5,0,16,27},{1,14,0,1},{9,0,20,5}}
32232|28.1344.41.1|28|{{9,7,23,10},{18,21,11,13}}
32241|28.1344.41.10|28|{{2,7,1,13},{11,14,12,3}}
32331|28.1344.41.100|28|{{5,14,16,27},{13,14,3,25}}
32332|28.1344.41.101|28|{{9,14,9,3},{13,0,22,3}}
32333|28.1344.41.102|28|{{11,3,0,13},{3,23,0,23},{27,6,0,17}}
32334|28.1344.41.103|28|{{27,0,22,3},{3,14,5,9},{25,0,11,27}}
32335|28.1344.41.104|28|{{5,14,0,13},{1,21,0,15},{15,0,0,15},{9,0,0,5}}
32336|28.1344.41.105|28|{{3,14,10,1},{17,0,21,3},{23,0,5,1}}
32337|28.1344.41.106|28|{{27,0,22,3},{25,14,8,15},{3,14,23,25}}
32338|28.1344.41.107|28|{{9,0,14,9},{23,26,5,5},{3,4,11,9}}
32339|28.1344.41.108|28|{{23,12,12,5},{5,4,14,23},{15,0,21,1}}
32340|28.1344.41.109|28|{{27,2,21,1},{13,22,15,25}}
32242|28.1344.41.11|28|{{22,21,11,3},{9,0,14,23}}
32341|28.1344.41.110|28|{{25,6,13,13},{1,6,20,27}}
32342|28.1344.41.111|28|{{3,1,14,11},{1,21,0,15},{23,24,24,3}}
32343|28.1344.41.112|28|{{27,21,16,1},{13,9,0,15},{1,21,0,15},{9,7,0,23}}
32344|28.1344.41.113|28|{{1,13,20,27},{15,20,6,27},{15,5,26,19}}
32345|28.1344.41.114|28|{{5,23,2,1},{5,0,4,9},{5,14,4,9}}
32346|28.1344.41.115|28|{{23,26,19,5},{17,18,4,11},{5,18,7,23}}
32347|28.1344.41.116|28|{{3,4,4,25},{15,12,26,19},{19,4,7,23}}
32348|28.1344.41.117|28|{{23,24,0,5},{11,10,17,17}}
32349|28.1344.41.118|28|{{3,22,15,15},{27,0,23,15}}
32350|28.1344.41.119|28|{{27,23,16,9},{27,9,16,9},{17,14,22,25}}
32243|28.1344.41.12|28|{{4,21,1,15},{22,21,1,19}}
32351|28.1344.41.120|28|{{23,7,24,5},{9,10,24,17},{19,4,0,23},{19,7,0,5}}
32352|28.1344.41.121|28|{{23,0,0,23},{15,13,6,3},{9,12,26,5}}
32353|28.1344.41.122|28|{{5,2,16,1},{25,27,14,17},{1,27,6,17}}
32354|28.1344.41.123|28|{{19,14,14,5},{25,0,13,3},{5,18,4,11}}
32355|28.1344.41.124|28|{{17,18,25,25},{11,10,24,5}}
32356|28.1344.41.125|28|{{23,12,12,13},{23,10,7,19}}
32357|28.1344.41.126|28|{{23,24,10,3},{15,12,7,13},{27,0,0,13}}
32358|28.1344.41.127|28|{{9,24,0,19},{25,10,10,17},{19,2,16,15},{27,14,2,15}}
32359|28.1344.41.128|28|{{15,20,20,27},{15,26,14,13},{5,2,16,1},{11,20,20,27}}
32360|28.1344.41.129|28|{{19,18,14,23},{23,24,14,5},{3,22,8,1},{23,12,26,19}}
32244|28.1344.41.13|28|{{9,14,0,1},{23,14,0,19},{15,0,0,1},{15,14,0,15}}
32361|28.1344.41.130|28|{{19,16,16,15},{25,10,24,19},{27,2,0,15},{5,4,4,11}}
32362|28.1344.41.131|28|{{19,14,0,19},{3,18,4,9},{9,12,12,19},{1,0,12,27}}
32363|28.1344.41.132|28|{{25,24,24,17},{13,0,0,13},{5,18,18,11},{15,26,0,27}}
32364|28.1344.41.133|28|{{11,24,10,3},{17,8,8,1},{1,6,6,13},{13,2,2,23}}
32365|28.1344.41.134|28|{{13,0,0,13},{19,18,4,11},{13,2,14,15},{27,2,16,9}}
32366|28.1344.41.135|28|{{27,22,22,15},{1,14,14,15},{13,16,16,9},{1,14,12,27}}
32367|28.1344.41.136|28|{{17,8,8,1},{3,22,8,15},{9,0,10,19},{23,10,24,17}}
32368|28.1344.41.137|28|{{13,14,16,1},{3,18,4,9},{3,0,8,11},{27,14,0,13}}
32369|28.1344.41.138|28|{{3,8,22,1},{1,14,12,13},{9,0,10,19},{1,6,6,3}}
32370|28.1344.41.139|28|{{3,8,22,15},{3,0,14,17},{17,18,4,11},{27,8,8,11}}
32245|28.1344.41.14|28|{{9,14,12,1},{15,0,0,1},{9,14,6,5},{15,14,0,15}}
32371|28.1344.41.140|28|{{11,0,0,25},{11,24,10,19},{1,0,12,27},{9,0,0,23}}
32372|28.1344.41.141|28|{{15,6,6,17},{13,16,2,9},{19,0,4,23},{27,0,14,27}}
32373|28.1344.41.142|28|{{17,0,14,17},{5,2,2,9},{15,0,0,15},{23,26,26,13}}
32374|28.1344.41.143|28|{{5,2,16,23},{3,18,18,9},{9,10,10,3},{3,14,22,25}}
32375|28.1344.41.144|28|{{1,6,20,3},{15,6,20,27},{25,20,0,3},{23,10,10,17}}
32376|28.1344.41.145|28|{{17,22,8,1},{27,16,0,1},{25,10,10,19},{3,14,8,25}}
32377|28.1344.41.146|28|{{13,0,14,27},{9,10,10,3},{9,0,14,23},{13,8,8,15}}
32378|28.1344.41.147|28|{{17,14,0,3},{1,20,20,17},{1,6,6,13},{5,0,18,9}}
32379|28.1344.41.148|28|{{1,6,6,13},{17,22,8,1},{27,14,0,13},{3,8,14,25}}
32380|28.1344.41.149|28|{{13,8,8,1},{17,8,8,1},{5,18,0,23},{1,20,20,3}}
32246|28.1344.41.15|28|{{1,0,14,15},{23,14,20,19},{9,14,12,1},{15,14,0,15}}
32381|28.1344.41.150|28|{{17,18,4,9},{11,10,24,17},{5,14,4,9},{15,12,0,13}}
32382|28.1344.41.151|28|{{25,24,10,19},{9,26,12,5},{25,6,20,13},{9,0,14,23}}
32383|28.1344.41.152|28|{{9,10,24,17},{11,24,24,3},{23,24,24,17},{17,4,4,11}}
32384|28.1344.41.153|28|{{3,8,0,25},{13,2,16,23},{1,14,0,1},{23,26,12,19}}
32385|28.1344.41.154|28|{{23,14,24,19},{23,10,14,5},{13,2,16,9},{15,12,14,13}}
32386|28.1344.41.155|28|{{17,26,12,7},{3,22,8,15},{5,0,4,9}}
32387|28.1344.41.156|28|{{23,26,12,27},{15,6,20,27},{21,8,6,7}}
32388|28.1344.41.157|28|{{19,12,12,9},{25,10,10,17},{11,6,20,27}}
32389|28.1344.41.158|28|{{7,24,4,21},{7,6,6,9},{3,18,4,23}}
32390|28.1344.41.159|28|{{5,12,20,23},{23,22,16,5},{1,8,8,13}}
32247|28.1344.41.16|28|{{1,0,14,15},{9,14,12,1},{9,14,6,5},{15,14,0,15}}
32391|28.1344.41.160|28|{{21,8,8,5},{7,18,4,27},{7,4,10,21}}
32392|28.1344.41.161|28|{{9,0,24,19},{11,6,20,27},{13,6,6,1}}
32393|28.1344.41.162|28|{{19,2,16,15},{15,12,14,13},{3,24,10,11}}
32394|28.1344.41.163|28|{{1,27,20,3},{23,7,24,5},{17,7,8,11},{15,14,0,15}}
32395|28.1344.41.164|28|{{9,24,0,5},{15,5,14,27},{11,10,24,19}}
32396|28.1344.41.165|28|{{17,22,14,25},{9,3,24,3},{17,25,18,25}}
32397|28.1344.41.166|28|{{27,1,22,11},{19,4,14,23},{17,1,22,1}}
32398|28.1344.41.167|28|{{25,24,24,17},{27,8,22,11},{7,12,19,25}}
32399|28.1344.41.168|28|{{1,0,12,13},{27,10,17,7}}
32400|28.1344.41.169|28|{{15,8,11,13},{25,2,9,21}}
32248|28.1344.41.17|28|{{17,11,0,1},{3,19,0,11},{15,0,0,1}}
32401|28.1344.41.170|28|{{15,4,11,21},{21,10,25,21},{9,22,9,5}}
32402|28.1344.41.171|28|{{23,24,21,5},{19,4,18,11},{21,12,12,25}}
32403|28.1344.41.172|28|{{11,14,27,3},{5,6,19,9}}
32404|28.1344.41.173|28|{{9,10,7,5},{3,24,5,25}}
32405|28.1344.41.174|28|{{15,12,21,13},{13,0,0,13},{27,6,3,15}}
32406|28.1344.41.175|28|{{11,10,24,19},{25,2,18,3},{19,4,0,9}}
32407|28.1344.41.176|28|{{11,2,4,17},{23,22,22,7},{9,16,2,5}}
32408|28.1344.41.177|28|{{27,2,16,23},{7,22,20,21},{7,24,24,15}}
32409|28.1344.41.178|28|{{5,16,2,23},{7,16,16,3},{27,22,8,11}}
32410|28.1344.41.179|28|{{9,22,2,19},{11,4,2,17},{25,20,14,17}}
32249|28.1344.41.18|28|{{25,0,14,11},{25,14,11,27}}
32411|28.1344.41.180|28|{{3,26,26,21},{27,14,0,27},{15,26,14,27}}
32412|28.1344.41.181|28|{{5,18,0,9},{21,16,12,7},{23,12,12,19}}
32413|28.1344.41.182|28|{{23,12,12,19},{1,14,12,13},{17,24,10,11}}
32414|28.1344.41.183|28|{{5,12,13,23},{3,26,26,7}}
32415|28.1344.41.184|28|{{21,2,16,17},{19,4,7,9},{3,10,19,11}}
32416|28.1344.41.185|28|{{7,24,24,15},{11,4,9,17},{5,20,5,23}}
32417|28.1344.41.186|28|{{11,14,13,3},{17,26,3,25}}
32418|28.1344.41.187|28|{{1,19,12,19},{23,26,26,19},{13,15,22,1}}
32419|28.1344.41.188|28|{{17,0,0,17},{5,9,2,1},{1,0,26,13}}
32420|28.1344.41.189|28|{{17,15,8,15},{15,20,20,27},{1,13,20,27},{19,21,4,9}}
32250|28.1344.41.19|28|{{1,14,16,23},{25,14,25,13}}
32421|28.1344.41.190|28|{{17,25,18,9},{27,2,16,23},{13,2,0,1}}
32422|28.1344.41.191|28|{{7,2,9,3},{19,14,18,23}}
32423|28.1344.41.192|28|{{11,10,10,3},{23,22,23,19},{23,14,10,19}}
32424|28.1344.41.193|28|{{17,24,3,11},{27,24,3,21},{1,8,25,27}}
32425|28.1344.41.194|28|{{23,0,24,19},{1,18,25,21}}
32426|28.1344.41.195|28|{{21,18,4,13},{17,12,24,11},{5,12,12,9}}
32427|28.1344.41.196|28|{{27,16,0,1},{7,26,16,21},{21,12,12,25}}
32428|28.1344.41.197|28|{{1,8,22,13},{13,22,8,25},{23,8,2,5}}
32429|28.1344.41.198|28|{{9,14,24,19},{25,0,20,3},{21,26,26,25}}
32430|28.1344.41.199|28|{{9,14,0,9},{17,18,18,11},{5,6,6,21}}
32233|28.1344.41.2|28|{{25,21,5,24},{25,21,9,26}}
32251|28.1344.41.20|28|{{23,0,18,11},{1,14,1,19},{11,0,19,17}}
32431|28.1344.41.200|28|{{3,22,14,25},{3,26,24,25},{21,2,2,17}}
32432|28.1344.41.201|28|{{21,16,26,7},{1,18,22,27},{5,12,12,9}}
32433|28.1344.41.202|28|{{25,24,24,17},{13,10,24,7},{9,16,16,19}}
32434|28.1344.41.203|28|{{3,10,24,25},{7,16,16,17},{19,26,20,9}}
32435|28.1344.41.204|28|{{27,22,22,15},{15,22,8,13},{7,4,4,13}}
32436|28.1344.41.205|28|{{21,24,18,7},{9,8,8,7},{17,14,22,25}}
32437|28.1344.41.206|28|{{1,4,18,7},{9,10,24,17},{21,8,20,7}}
32438|28.1344.41.207|28|{{23,10,14,19},{19,12,20,9},{27,0,2,15}}
32439|28.1344.41.208|28|{{9,26,12,5},{13,16,0,1},{13,24,6,15}}
32440|28.1344.41.209|28|{{27,15,8,25},{9,10,24,17},{5,4,4,25},{9,14,24,5}}
32252|28.1344.41.21|28|{{13,8,22,11},{19,14,11,23}}
32441|28.1344.41.210|28|{{1,12,7,13},{5,4,18,25},{11,0,20,17}}
32442|28.1344.41.211|28|{{25,24,24,5},{9,12,5,5},{27,16,7,1}}
32443|28.1344.41.212|28|{{17,12,12,21},{25,4,18,17},{3,0,15,25}}
32444|28.1344.41.213|28|{{21,16,9,17},{11,20,14,17}}
32445|28.1344.41.214|28|{{3,4,25,25},{15,4,8,13}}
32446|28.1344.41.215|28|{{25,24,10,17},{7,24,11,21},{23,8,9,5}}
32447|28.1344.41.216|28|{{9,24,21,5},{3,24,5,25}}
32448|28.1344.41.217|28|{{5,4,21,9},{7,4,25,13}}
32449|28.1344.41.218|28|{{19,4,21,9},{7,20,27,23}}
32450|28.1344.41.219|28|{{21,12,9,7},{1,0,12,27}}
32253|28.1344.41.22|28|{{3,4,4,23},{9,24,10,3},{17,8,7,11}}
32451|28.1344.41.220|28|{{13,24,3,7},{1,20,27,13}}
32452|28.1344.41.221|28|{{17,24,5,11},{5,16,23,9}}
32453|28.1344.41.222|28|{{17,4,25,11},{25,20,7,17},{17,0,1,11}}
32454|28.1344.41.223|28|{{5,4,25,11},{17,4,25,23},{25,0,20,3}}
32455|28.1344.41.224|28|{{21,20,20,23},{27,16,0,15},{21,10,24,15}}
32456|28.1344.41.225|28|{{15,4,4,21},{21,12,16,7},{21,6,8,7}}
32457|28.1344.41.226|28|{{3,12,10,25},{11,14,20,3},{25,10,24,5}}
32458|28.1344.41.227|28|{{7,26,12,11},{27,24,24,7},{7,22,20,21}}
32459|28.1344.41.228|28|{{9,14,0,9},{13,24,20,15},{19,16,16,9}}
32460|28.1344.41.229|28|{{9,14,0,9},{7,12,12,11},{3,0,22,25}}
32254|28.1344.41.23|28|{{3,14,15,25},{5,4,21,23},{11,6,6,13}}
32461|28.1344.41.230|28|{{21,16,19,7},{7,20,27,9},{21,20,1,7}}
32462|28.1344.41.231|28|{{3,4,11,25},{11,0,13,17},{7,12,26,11}}
32463|28.1344.41.232|28|{{13,16,16,9},{23,21,0,9},{9,21,24,19},{19,11,4,25}}
32464|28.1344.41.233|28|{{17,14,15,11},{25,20,13,27},{27,0,21,13}}
32465|28.1344.41.234|28|{{1,19,12,19},{27,9,0,1},{25,10,24,5},{1,21,12,27}}
32466|28.1344.41.235|28|{{23,12,19,5},{19,18,21,9},{17,18,25,11}}
32467|28.1344.41.236|28|{{17,8,22,1},{5,14,11,23},{17,18,4,23}}
32468|28.1344.41.237|28|{{11,20,7,17},{25,2,16,21},{27,0,9,1}}
32469|28.1344.41.238|28|{{17,14,15,11},{7,20,20,9}}
32470|28.1344.41.239|28|{{19,6,13,21},{13,8,8,15}}
32255|28.1344.41.24|28|{{9,12,5,5},{19,18,7,23}}
32471|28.1344.41.240|28|{{7,6,1,7},{5,6,19,9},{17,24,17,11}}
32256|28.1344.41.25|28|{{5,14,18,9},{15,20,6,13},{11,20,20,27},{9,12,26,5}}
32257|28.1344.41.26|28|{{13,0,16,15},{15,6,20,27},{15,12,12,5},{25,14,0,11}}
32258|28.1344.41.27|28|{{17,0,8,11},{15,26,12,19},{11,20,20,27},{11,20,6,13}}
32259|28.1344.41.28|28|{{9,14,14,23},{5,0,4,9},{27,14,16,15},{11,6,6,13}}
32260|28.1344.41.29|28|{{15,0,18,3},{3,21,13,20}}
32234|28.1344.41.3|28|{{1,14,20,11},{2,7,27,19}}
32261|28.1344.41.30|28|{{18,21,9,5},{13,0,24,11}}
32262|28.1344.41.31|28|{{19,0,6,1},{4,7,9,19}}
32263|28.1344.41.32|28|{{26,7,5,11},{9,14,22,13}}
32264|28.1344.41.33|28|{{11,21,11,20},{24,21,25,5}}
32265|28.1344.41.34|28|{{23,0,6,19},{17,7,5,2}}
32266|28.1344.41.35|28|{{26,7,21,5},{18,21,9,19}}
32267|28.1344.41.36|28|{{6,21,15,17},{5,0,20,15}}
32268|28.1344.41.37|28|{{26,7,5,11},{27,0,12,5}}
32269|28.1344.41.38|28|{{10,7,13,13},{5,7,5,18}}
32270|28.1344.41.39|28|{{5,0,14,19},{19,7,27,8}}
32235|28.1344.41.4|28|{{1,0,18,17},{4,21,21,11}}
32271|28.1344.41.40|28|{{6,21,3,11},{25,0,26,17}}
32272|28.1344.41.41|28|{{19,0,0,13},{27,14,0,27},{23,14,0,19},{15,0,0,1}}
32273|28.1344.41.42|28|{{1,0,10,27},{23,14,20,19},{27,14,18,1},{1,0,6,11}}
32274|28.1344.41.43|28|{{13,14,0,13},{1,14,0,1},{5,0,0,27},{9,0,0,5}}
32275|28.1344.41.44|28|{{19,14,0,13},{1,14,0,1},{15,0,0,1},{9,0,0,5}}
32276|28.1344.41.45|28|{{13,14,0,13},{1,14,0,1},{19,0,2,13},{9,0,20,5}}
32277|28.1344.41.46|28|{{23,14,0,19},{1,21,0,15},{19,14,0,27},{15,14,0,15}}
32278|28.1344.41.47|28|{{13,0,0,13},{19,7,2,27},{23,14,20,19}}
32279|28.1344.41.48|28|{{5,14,0,13},{1,14,0,1},{1,21,0,15},{9,0,0,5}}
32280|28.1344.41.49|28|{{13,14,0,13},{1,14,0,1},{9,14,6,5},{19,0,2,13}}
32236|28.1344.41.5|28|{{15,7,9,2},{18,7,19,17}}
32281|28.1344.41.50|28|{{23,0,6,19},{13,14,0,13},{1,14,0,1},{19,0,2,13}}
32282|28.1344.41.51|28|{{13,14,0,13},{5,0,16,27},{1,14,0,1},{9,14,6,5}}
32283|28.1344.41.52|28|{{23,0,6,19},{1,14,0,1},{15,0,0,1},{19,14,16,13}}
32284|28.1344.41.53|28|{{1,0,8,19},{1,0,14,15},{5,0,2,27},{15,14,0,15}}
32285|28.1344.41.54|28|{{27,14,0,27},{9,0,6,5},{19,0,16,13},{15,0,0,1}}
32286|28.1344.41.55|28|{{27,14,0,27},{13,0,0,13},{1,0,6,11},{9,14,6,5}}
32287|28.1344.41.56|28|{{27,14,0,27},{19,0,16,13},{15,0,0,1},{9,14,6,5}}
32288|28.1344.41.57|28|{{19,0,0,13},{23,0,0,19},{27,14,0,27},{15,0,0,1}}
32289|28.1344.41.58|28|{{19,14,0,13},{23,14,0,19},{1,14,0,1},{15,0,0,1}}
32290|28.1344.41.59|28|{{13,14,0,13},{23,14,0,19},{1,14,0,1},{5,0,0,27}}
32237|28.1344.41.6|28|{{22,21,15,5},{4,7,3,23}}
32291|28.1344.41.60|28|{{13,14,0,13},{1,14,0,1},{23,14,20,19},{19,0,2,13}}
32292|28.1344.41.61|28|{{27,14,0,27},{1,0,2,23},{27,0,18,1},{5,0,2,27}}
32293|28.1344.41.62|28|{{1,14,18,17},{17,14,10,1},{11,21,0,25}}
32294|28.1344.41.63|28|{{23,21,16,17},{23,0,6,19},{5,21,20,15}}
32295|28.1344.41.64|28|{{25,11,0,23},{25,10,0,27},{5,13,0,9}}
32296|28.1344.41.65|28|{{9,24,0,11},{17,22,0,27},{9,13,0,27}}
32297|28.1344.41.66|28|{{17,0,0,17},{27,16,0,5},{27,1,0,23}}
32298|28.1344.41.67|28|{{5,26,0,13},{19,5,0,13},{15,24,0,17}}
32299|28.1344.41.68|28|{{5,14,0,13},{23,14,0,19},{1,14,0,1},{1,21,0,15}}
32300|28.1344.41.69|28|{{23,0,0,19},{1,21,0,15},{19,14,0,27},{15,14,0,15}}
32238|28.1344.41.7|28|{{25,0,4,27},{22,7,15,19}}
32301|28.1344.41.70|28|{{19,14,16,27},{27,0,4,15},{23,21,6,19}}
